4458,socialismo,socialism
4462,sofá,"sofa, couch"
4464,software,software
4465,sol,sun
4485,sombrero,"hat, sombrero"
4490,sonido,sound
4498,soporte,"support, endorsement"
4521,suceso,"event, incident"
4525,sudor,"sweat, perspiration"
4527,sueldo,"salary, pay"
4528,suelo,"ground, floor"
4530,sueño,"dream, sleep"
4534,sufrimiento,suffering
4538,suicidio,suicide
4541,sujeto,"subject, individual"
4547,suministro,"supply, provision"
4560,sur,south
4561,sureste,southeast
4568,suspiro,sigh
4573,susto,"fright, scare"
4577,tabaco,"tobacco, cigarette, cigar"
4580,talento,"talent, skill"
4582,taller,"workshop, shop"
4583,tamaño,"size, dimension"
4585,tambor,drum
4588,tanque,"tank, large container"
4600,taxi,"taxi, cab"
4603,té,tea
4605,teatro,"theater, drama"
4606,techo,roof
4607,teclado,keyboard
4614,tejido,"fabric, tissue"
4618,teléfono,"phone, telephone"
4620,televisor,television set
4621,tema,"theme, subject, topic"
4624,temblor,"tremor, shudder, shiver"
4628,temor,fear
4630,templo,"temple, church"
4638,teniente,"lieutenant, deputy mayor"
4640,tenis,tennis
4650,tercio,third
4652,terminal,"terminal, final"
4654,término,"term (language), end"
4657,terremoto,earthquake
4658,terreno,"ground, earth, terrain"
4662,territorio,territory
4663,terror,"terror, horror"
4664,terrorismo,terrorism
4667,tesoro,"treasure, thesaurus"
4668,testamento,"will, testament"
4670,testimonio,"testimony, evidence"
4671,texto,text
4676,tiempo,time (general)
4680,tigre,tiger
4681,timbre,"doorbell, bell, seal, stamp"
4684,tío,"uncle, guy"
4686,tipo,"type, kind"
4688,tiro,"throw, shot"
4689,titular,"headline, holder"
4691,título,"title, heading"
4700,tomate,tomato
4702,tono,tone
4706,toque,"touch, ringing, warning"
4710,torneo,tournament
4712,toro,bull
4719,total,(sum) total
4725,trabajo,"work, job, effort"
4732,tráfico,"traffic, trade"
4736,trago,"swig, drink"
4739,traje,"suit, dress, costume"
4741,trámite,"procedure, step, requirement"
4742,tramo,"section, stretch, plot"
4750,transcurso,"passing, course, lapse"
4757,tránsito,"traffic, transit"
4763,transporte,"transportation, transport"
4764,tranvía,"trolley, tram, streetcar"
4765,trapo,"rag, cloth"
4771,traslado,transfer
4773,trastorno,"confusion, trouble, upheaval"
4774,tratamiento,"treatment, processing"
4776,trato,"treatment, manner, agreement"
4778,trayecto,"trajectory, course, path"
4785,tren,"train, convoy"
4789,triángulo,triangle
4791,tribunal,court
4792,trigo,wheat
4796,triunfo,"triumph, victory"
4797,tronco,"trunk, torso"
4798,trono,throne
4802,trozo,"piece, chunk"
4803,truco,"trick, ruse"
4806,tubo,"tube, pipe"
4809,tumor,"tumor, growth"
4810,túnel,tunnel
4812,turismo,tourism
4815,turno,"turn, shift, en t. a: around"
4821,umbral,"threshold, outset"
4828,uniforme,uniform
4834,universo,universe
4842,uso,use
4854,vacío,"emptiness, void"
4862,valle,valley
4863,valor,"value, worth"
4869,vapor,"vapor, steam"
4877,varón,"male, man"
4879,vaso,"(drinking) glass, vase"
4884,vehículo,"vehicle, car"
4891,velo,veil
4898,veneno,"poison, venom"
4908,verano,summer
4910,verbo,verb
4920,verso,"verse, poem"
4923,vestido,dress
4929,viaje,"travel, trip"
4930,viajero,"traveler, passenger"
4934,vicio,"vice, bad habit, defect"
4938,vídeo,video
4939,vidrio,"glass, pane"
4941,viento,"wind, scent"
4942,vientre,"womb, belly"
4943,viernes,Friday
4948,vigor,"force, strength, vigor"
4952,vínculo,"tie, bond, link"
4953,vino,wine
4958,violín,violin
4962,virus,virus
4978,volante,steering wheel
4980,volcán,volcano
4983,volumen,volume
4991,voto,vote
4993,vuelo,flight
4998,web,"Internet, web"
4999,whisky,whisky
5003,yacimiento,"deposit, field"
5006,zapato,shoe
